timestamp,source_ip,dest_ip,username,event_type,auth_method,status_code,user_agent,country,city,is_admin
2024-01-18 23:32:35,10.0.4.115,10.0.0.1,frank,LOGIN_SUCCESS,mfa,200,Mozilla/5.0,India,Chennai,False
2024-01-18 23:46:29,10.0.0.71,10.0.0.1,hannah,LOGIN_SUCCESS,password,200,Mozilla/5.0,India,Chennai,False
2024-01-18 23:49:19,10.0.2.155,10.0.0.1,george,LOGIN_SUCCESS,password,200,Mozilla/5.0,India,Chennai,False
2024-01-19 00:56:21,10.0.2.8,10.0.0.1,admin,LOGIN_SUCCESS,ssh_key,200,Mozilla/5.0,India,Chennai,True
2024-01-19 01:00:13,10.0.0.71,10.0.0.1,laura,LOGOUT,mfa,200,Mozilla/5.0,India,Chennai,False
2024-01-19 01:20:27,10.0.5.179,10.0.0.1,george,LOGIN_SUCCESS,ssh_key,200,Mozilla/5.0,India,Chennai,False
2024-01-19 01:32:08,10.0.0.71,10.0.0.1,ivan,LOGIN_SUCCESS,ssh_key,200,Mozilla/5.0,India,Chennai,False
2024-01-19 01:57:33,10.0.1.23,10.0.0.1,root,LOGOUT,mfa,200,Mozilla/5.0,India,Chennai,True
2024-01-19 02:33:42,10.0.0.7,10.0.0.1,sysadmin,LOGOUT,password,200,Mozilla/5.0,India,Chennai,True
2024-01-19 03:03:18,10.0.4.195,10.0.0.1,ivan,LOGIN_SUCCESS,password,200,Mozilla/5.0,India,Chennai,False
2024-01-19 03:57:40,10.0.2.24,10.0.0.1,root,LOGIN_SUCCESS,password,200,Mozilla/5.0,India,Chennai,True
2024-01-19 04:16:41,10.0.3.180,10.0.0.1,ivan,LOGOUT,mfa,200,Mozilla/5.0,India,Chennai,False
2024-01-19 04:27:14,10.0.2.60,10.0.0.1,sysadmin,LOGIN_SUCCESS,ssh_key,200,Mozilla/5.0,India,Chennai,True
2024-01-19 04:45:02,45.33.32.156,10.0.0.1,root,LOGIN_SUCCESS,password,200,curl/7.81.0,North Korea,Pyongyang,True
2024-01-19 04:48:40,10.0.3.167,10.0.0.1,devops,LOGOUT,mfa,200,Mozilla/5.0,India,Chennai,True
2024-01-19 05:57:20,10.0.4.2,10.0.0.1,laura,LOGIN_SUCCESS,password,200,Mozilla/5.0,India,Chennai,False
2024-01-19 06:26:21,10.0.0.58,10.0.0.1,laura,LOGOUT,password,200,Mozilla/5.0,India,Chennai,False
2024-01-19 06:52:11,10.0.2.8,10.0.0.1,root,LOGIN_SUCCESS,mfa,200,Mozilla/5.0,India,Chennai,True
2024-01-19 07:01:53,10.0.3.7,10.0.0.1,alice,LOGIN_SUCCESS,ssh_key,200,Mozilla/5.0,India,Chennai,False
2024-01-19 07:24:17,10.0.5.207,10.0.0.1,kevin,LOGIN_SUCCESS,password,200,Mozilla/5.0,India,Chennai,False
2024-01-19 07:32:49,10.0.5.179,10.0.0.1,root,LOGIN_SUCCESS,mfa,200,Mozilla/5.0,India,Chennai,True
2024-01-19 07:42:33,10.0.4.195,10.0.0.1,eve,LOGOUT,ssh_key,200,Mozilla/5.0,India,Chennai,False
2024-01-19 08:13:09,10.0.1.229,10.0.0.1,diana,LOGIN_SUCCESS,ssh_key,200,Mozilla/5.0,India,Chennai,False
2024-01-19 08:51:55,10.0.2.155,10.0.0.1,bob,LOGIN_SUCCESS,password,200,Mozilla/5.0,India,Chennai,False
2024-01-19 09:05:20,10.0.2.24,10.0.0.1,frank,LOGIN_SUCCESS,mfa,200,Mozilla/5.0,India,Chennai,False
2024-01-19 09:09:16,10.0.1.190,10.0.0.1,charlie,LOGOUT,mfa,200,Mozilla/5.0,India,Chennai,False
2024-01-19 09:25:52,10.0.2.56,10.0.0.1,devops,LOGIN_SUCCESS,ssh_key,200,Mozilla/5.0,India,Chennai,True
2024-01-19 09:33:49,10.0.0.29,10.0.0.1,frank,LOGIN_SUCCESS,mfa,200,Mozilla/5.0,India,Chennai,False
2024-01-19 09:40:54,10.0.3.51,10.0.0.1,julia,LOGIN_SUCCESS,mfa,200,Mozilla/5.0,India,Chennai,False
2024-01-19 10:36:32,10.0.1.27,10.0.0.1,charlie,LOGIN_SUCCESS,password,200,Mozilla/5.0,India,Chennai,False
2024-01-19 10:47:03,10.0.1.174,10.0.0.1,bob,LOGIN_SUCCESS,ssh_key,200,Mozilla/5.0,India,Chennai,False
2024-01-19 11:18:26,10.0.0.36,10.0.0.1,sysadmin,LOGOUT,ssh_key,200,Mozilla/5.0,India,Chennai,True
2024-01-19 11:25:00,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,python-requests/2.28.0,Germany,Frankfurt,False
2024-01-19 11:25:09,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,Hydra/9.4,Germany,Frankfurt,False
2024-01-19 11:25:18,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,Hydra/9.4,Germany,Frankfurt,False
2024-01-19 11:25:27,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,Hydra/9.4,Germany,Frankfurt,False
2024-01-19 11:25:28,10.0.0.36,10.0.0.1,sysadmin,LOGOUT,ssh_key,200,Mozilla/5.0,India,Chennai,True
2024-01-19 11:25:36,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,Hydra/9.4,Germany,Frankfurt,False
2024-01-19 11:25:45,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,Hydra/9.4,Germany,Frankfurt,False
2024-01-19 11:25:54,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,Medusa/2.2,Germany,Frankfurt,False
2024-01-19 11:26:03,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,python-requests/2.28.0,Germany,Frankfurt,False
2024-01-19 11:26:12,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,Medusa/2.2,Germany,Frankfurt,False
2024-01-19 11:26:21,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,python-requests/2.28.0,Germany,Frankfurt,False
2024-01-19 11:26:30,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,python-requests/2.28.0,Germany,Frankfurt,False
2024-01-19 11:26:39,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,python-requests/2.28.0,Germany,Frankfurt,False
2024-01-19 11:26:48,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,python-requests/2.28.0,Germany,Frankfurt,False
2024-01-19 11:26:57,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,Hydra/9.4,Germany,Frankfurt,False
2024-01-19 11:27:00,212.83.175.34,10.0.0.1,bob,LOGIN_FAILED,password,401,python-requests/2.28.0,Germany,Frankfurt,False
2024-01-19 11:27:06,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,python-requests/2.28.0,Germany,Frankfurt,False
2024-01-19 11:27:09,212.83.175.34,10.0.0.1,bob,LOGIN_FAILED,password,401,Hydra/9.4,Germany,Frankfurt,False
2024-01-19 11:27:15,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,Medusa/2.2,Germany,Frankfurt,False
2024-01-19 11:27:18,212.83.175.34,10.0.0.1,bob,LOGIN_FAILED,password,401,Medusa/2.2,Germany,Frankfurt,False
2024-01-19 11:27:24,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,Hydra/9.4,Germany,Frankfurt,False
2024-01-19 11:27:27,212.83.175.34,10.0.0.1,bob,LOGIN_FAILED,password,401,python-requests/2.28.0,Germany,Frankfurt,False
2024-01-19 11:27:33,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,Medusa/2.2,Germany,Frankfurt,False
2024-01-19 11:27:36,212.83.175.34,10.0.0.1,bob,LOGIN_FAILED,password,401,Hydra/9.4,Germany,Frankfurt,False
2024-01-19 11:27:42,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,python-requests/2.28.0,Germany,Frankfurt,False
2024-01-19 11:27:45,212.83.175.34,10.0.0.1,bob,LOGIN_FAILED,password,401,python-requests/2.28.0,Germany,Frankfurt,False
2024-01-19 11:27:51,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,python-requests/2.28.0,Germany,Frankfurt,False
2024-01-19 11:27:54,212.83.175.34,10.0.0.1,bob,LOGIN_FAILED,password,401,Medusa/2.2,Germany,Frankfurt,False
2024-01-19 11:28:00,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,python-requests/2.28.0,Germany,Frankfurt,False
2024-01-19 11:28:03,212.83.175.34,10.0.0.1,bob,LOGIN_FAILED,password,401,Hydra/9.4,Germany,Frankfurt,False
2024-01-19 11:28:09,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,Hydra/9.4,Germany,Frankfurt,False
2024-01-19 11:28:12,212.83.175.34,10.0.0.1,bob,LOGIN_FAILED,password,401,Medusa/2.2,Germany,Frankfurt,False
2024-01-19 11:28:18,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,Medusa/2.2,Germany,Frankfurt,False
2024-01-19 11:28:21,212.83.175.34,10.0.0.1,bob,LOGIN_FAILED,password,401,Hydra/9.4,Germany,Frankfurt,False
2024-01-19 11:28:27,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,Medusa/2.2,Germany,Frankfurt,False
2024-01-19 11:28:30,212.83.175.34,10.0.0.1,bob,LOGIN_FAILED,password,401,Hydra/9.4,Germany,Frankfurt,False
2024-01-19 11:28:36,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,python-requests/2.28.0,Germany,Frankfurt,False
2024-01-19 11:28:39,212.83.175.34,10.0.0.1,bob,LOGIN_FAILED,password,401,python-requests/2.28.0,Germany,Frankfurt,False
2024-01-19 11:28:45,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,Hydra/9.4,Germany,Frankfurt,False
2024-01-19 11:28:48,212.83.175.34,10.0.0.1,bob,LOGIN_FAILED,password,401,Hydra/9.4,Germany,Frankfurt,False
2024-01-19 11:28:54,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,Hydra/9.4,Germany,Frankfurt,False
2024-01-19 11:28:57,212.83.175.34,10.0.0.1,bob,LOGIN_FAILED,password,401,python-requests/2.28.0,Germany,Frankfurt,False
2024-01-19 11:29:03,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,Medusa/2.2,Germany,Frankfurt,False
2024-01-19 11:29:06,212.83.175.34,10.0.0.1,bob,LOGIN_FAILED,password,401,Medusa/2.2,Germany,Frankfurt,False
2024-01-19 11:29:12,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,python-requests/2.28.0,Germany,Frankfurt,False
2024-01-19 11:29:15,212.83.175.34,10.0.0.1,bob,LOGIN_FAILED,password,401,python-requests/2.28.0,Germany,Frankfurt,False
2024-01-19 11:29:21,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,Hydra/9.4,Germany,Frankfurt,False
2024-01-19 11:29:24,212.83.175.34,10.0.0.1,bob,LOGIN_FAILED,password,401,Hydra/9.4,Germany,Frankfurt,False
2024-01-19 11:29:30,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,python-requests/2.28.0,Germany,Frankfurt,False
2024-01-19 11:29:33,212.83.175.34,10.0.0.1,bob,LOGIN_FAILED,password,401,python-requests/2.28.0,Germany,Frankfurt,False
2024-01-19 11:29:39,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,Medusa/2.2,Germany,Frankfurt,False
2024-01-19 11:29:42,212.83.175.34,10.0.0.1,bob,LOGIN_FAILED,password,401,python-requests/2.28.0,Germany,Frankfurt,False
2024-01-19 11:29:48,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,Hydra/9.4,Germany,Frankfurt,False
2024-01-19 11:29:51,212.83.175.34,10.0.0.1,bob,LOGIN_FAILED,password,401,Hydra/9.4,Germany,Frankfurt,False
2024-01-19 11:29:56,10.0.3.108,10.0.0.1,root,LOGOUT,password,200,Mozilla/5.0,India,Chennai,True
2024-01-19 11:29:57,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,python-requests/2.28.0,Germany,Frankfurt,False
2024-01-19 11:30:00,212.83.175.34,10.0.0.1,bob,LOGIN_FAILED,password,401,Hydra/9.4,Germany,Frankfurt,False
2024-01-19 11:30:06,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,python-requests/2.28.0,Germany,Frankfurt,False
2024-01-19 11:30:09,212.83.175.34,10.0.0.1,bob,LOGIN_FAILED,password,401,Hydra/9.4,Germany,Frankfurt,False
2024-01-19 11:30:15,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,python-requests/2.28.0,Germany,Frankfurt,False
2024-01-19 11:30:18,212.83.175.34,10.0.0.1,bob,LOGIN_FAILED,password,401,Hydra/9.4,Germany,Frankfurt,False
2024-01-19 11:30:24,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,Hydra/9.4,Germany,Frankfurt,False
2024-01-19 11:30:27,212.83.175.34,10.0.0.1,bob,LOGIN_FAILED,password,401,Hydra/9.4,Germany,Frankfurt,False
2024-01-19 11:30:33,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,Medusa/2.2,Germany,Frankfurt,False
2024-01-19 11:30:36,212.83.175.34,10.0.0.1,bob,LOGIN_FAILED,password,401,Medusa/2.2,Germany,Frankfurt,False
2024-01-19 11:30:42,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,Medusa/2.2,Germany,Frankfurt,False
2024-01-19 11:30:45,212.83.175.34,10.0.0.1,bob,LOGIN_FAILED,password,401,python-requests/2.28.0,Germany,Frankfurt,False
2024-01-19 11:30:51,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,Medusa/2.2,Germany,Frankfurt,False
2024-01-19 11:30:54,212.83.175.34,10.0.0.1,bob,LOGIN_FAILED,password,401,Medusa/2.2,Germany,Frankfurt,False
2024-01-19 11:31:00,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,Hydra/9.4,Germany,Frankfurt,False
2024-01-19 11:31:03,212.83.175.34,10.0.0.1,bob,LOGIN_FAILED,password,401,Hydra/9.4,Germany,Frankfurt,False
2024-01-19 11:31:09,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,Medusa/2.2,Germany,Frankfurt,False
2024-01-19 11:31:12,212.83.175.34,10.0.0.1,bob,LOGIN_FAILED,password,401,Medusa/2.2,Germany,Frankfurt,False
2024-01-19 11:31:18,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,python-requests/2.28.0,Germany,Frankfurt,False
2024-01-19 11:31:21,212.83.175.34,10.0.0.1,bob,LOGIN_FAILED,password,401,python-requests/2.28.0,Germany,Frankfurt,False
2024-01-19 11:31:27,212.83.175.34,10.0.0.1,alice,LOGIN_FAILED,password,401,Hydra/9.4,Germany,Frankfurt,False
2024-01-19 11:31:30,212.83.175.34,10.0.0.1,bob,LOGIN_FAILED,password,401,Hydra/9.4,Germany,Frankfurt,False
2024-01-19 11:31:39,212.83.175.34,10.0.0.1,bob,LOGIN_FAILED,password,401,Hydra/9.4,Germany,Frankfurt,False
2024-01-19 11:31:46,212.83.175.34,10.0.0.1,alice,LOGIN_SUCCESS,password,200,Mozilla/5.0,Germany,Frankfurt,False
2024-01-19 11:31:48,212.83.175.34,10.0.0.1,bob,LOGIN_FAILED,password,401,Medusa/2.2,Germany,Frankfurt,False
2024-01-19 11:32:07,212.83.175.34,10.0.0.1,bob,LOGIN_SUCCESS,password,200,Mozilla/5.0,Germany,Frankfurt,False
2024-01-19 11:32:12,212.83.175.34,10.0.0.1,bob,LOGIN_SUCCESS,password,200,Mozilla/5.0,Germany,Frankfurt,False
2024-01-19 11:32:46,10.0.2.8,10.0.0.1,devops,LOGIN_SUCCESS,password,200,Mozilla/5.0,India,Chennai,True
2024-01-19 11:39:00,212.83.175.34,10.0.0.1,sysadmin,LOGIN_FAILED,password,401,Medusa/2.2,Germany,Frankfurt,True
2024-01-19 11:39:09,212.83.175.34,10.0.0.1,sysadmin,LOGIN_FAILED,password,401,Hydra/9.4,Germany,Frankfurt,True
2024-01-19 11:39:18,212.83.175.34,10.0.0.1,sysadmin,LOGIN_FAILED,password,401,python-requests/2.28.0,Germany,Frankfurt,True
2024-01-19 11:39:27,212.83.175.34,10.0.0.1,sysadmin,LOGIN_FAILED,password,401,Medusa/2.2,Germany,Frankfurt,True
2024-01-19 11:39:36,212.83.175.34,10.0.0.1,sysadmin,LOGIN_FAILED,password,401,Hydra/9.4,Germany,Frankfurt,True
2024-01-19 11:39:45,212.83.175.34,10.0.0.1,sysadmin,LOGIN_FAILED,password,401,Hydra/9.4,Germany,Frankfurt,True
2024-01-19 11:39:54,212.83.175.34,10.0.0.1,sysadmin,LOGIN_FAILED,password,401,python-requests/2.28.0,Germany,Frankfurt,True
2024-01-19 11:40:03,212.83.175.34,10.0.0.1,sysadmin,LOGIN_FAILED,password,401,Hydra/9.4,Germany,Frankfurt,True
2024-01-19 11:40:12,212.83.175.34,10.0.0.1,sysadmin,LOGIN_FAILED,password,401,Medusa/2.2,Germany,Frankfurt,True
2024-01-19 11:40:21,212.83.175.34,10.0.0.1,sysadmin,LOGIN_FAILED,password,401,Medusa/2.2,Germany,Frankfurt,True
2024-01-19 11:40:30,212.83.175.34,10.0.0.1,sysadmin,LOGIN_FAILED,password,401,python-requests/2.28.0,Germany,Frankfurt,True
2024-01-19 11:40:39,212.83.175.34,10.0.0.1,sysadmin,LOGIN_FAILED,password,401,Medusa/2.2,Germany,Frankfurt,True
2024-01-19 11:40:48,212.83.175.34,10.0.0.1,sysadmin,LOGIN_FAILED,password,401,Hydra/9.4,Germany,Frankfurt,True
2024-01-19 11:40:57,212.83.175.34,10.0.0.1,sysadmin,LOGIN_FAILED,password,401,Medusa/2.2,Germany,Frankfurt,True
2024-01-19 11:41:06,212.83.175.34,10.0.0.1,sysadmin,LOGIN_FAILED,password,401,python-requests/2.28.0,Germany,Frankfurt,True
2024-01-19 11:41:15,212.83.175.34,10.0.0.1,sysadmin,LOGIN_FAILED,password,401,Medusa/2.2,Germany,Frankfurt,True
2024-01-19 11:41:24,212.83.175.34,10.0.0.1,sysadmin,LOGIN_FAILED,password,401,Hydra/9.4,Germany,Frankfurt,True
2024-01-19 11:41:33,212.83.175.34,10.0.0.1,sysadmin,LOGIN_FAILED,password,401,Hydra/9.4,Germany,Frankfurt,True
2024-01-19 11:41:42,212.83.175.34,10.0.0.1,sysadmin,LOGIN_FAILED,password,401,python-requests/2.28.0,Germany,Frankfurt,True
2024-01-19 11:41:51,212.83.175.34,10.0.0.1,sysadmin,LOGIN_FAILED,password,401,python-requests/2.28.0,Germany,Frankfurt,True
2024-01-19 11:42:10,212.83.175.34,10.0.0.1,sysadmin,LOGIN_SUCCESS,password,200,Mozilla/5.0,Germany,Frankfurt,True
2024-01-19 11:42:15,212.83.175.34,10.0.0.1,sysadmin,LOGIN_SUCCESS,password,200,Mozilla/5.0,Germany,Frankfurt,True
2024-01-19 12:10:28,10.0.2.56,10.0.0.1,kevin,LOGIN_SUCCESS,password,200,Mozilla/5.0,India,Chennai,False
2024-01-19 12:27:23,10.0.5.72,10.0.0.1,kevin,LOGOUT,ssh_key,200,Mozilla/5.0,India,Chennai,False
2024-01-19 13:08:19,10.0.3.144,10.0.0.1,admin,LOGIN_SUCCESS,mfa,200,Mozilla/5.0,India,Chennai,True
2024-01-19 13:11:13,10.0.3.167,10.0.0.1,eve,LOGIN_SUCCESS,ssh_key,200,Mozilla/5.0,India,Chennai,False
2024-01-19 13:47:35,10.0.2.9,10.0.0.1,alice,LOGIN_SUCCESS,mfa,200,Mozilla/5.0,India,Chennai,False
2024-01-19 13:58:06,10.0.1.152,10.0.0.1,alice,LOGOUT,mfa,200,Mozilla/5.0,India,Chennai,False
2024-01-19 14:22:54,10.0.0.36,10.0.0.1,hannah,LOGIN_SUCCESS,mfa,200,Mozilla/5.0,India,Chennai,False
2024-01-19 14:41:53,10.0.0.190,10.0.0.1,admin,LOGIN_SUCCESS,ssh_key,200,Mozilla/5.0,India,Chennai,True
2024-01-19 15:26:11,10.0.5.109,10.0.0.1,bob,LOGIN_SUCCESS,mfa,200,Mozilla/5.0,India,Chennai,False
2024-01-19 15:43:51,10.0.5.56,10.0.0.1,bob,LOGOUT,mfa,200,Mozilla/5.0,India,Chennai,False
2024-01-19 16:20:14,10.0.1.152,10.0.0.1,devops,LOGIN_SUCCESS,password,200,Mozilla/5.0,India,Chennai,True
2024-01-19 16:33:08,10.0.2.155,10.0.0.1,laura,LOGIN_SUCCESS,mfa,200,Mozilla/5.0,India,Chennai,False
2024-01-19 16:42:55,10.0.1.189,10.0.0.1,admin,LOGIN_SUCCESS,ssh_key,200,Mozilla/5.0,India,Chennai,True
2024-01-19 17:08:34,10.0.3.140,10.0.0.1,julia,LOGIN_SUCCESS,ssh_key,200,Mozilla/5.0,India,Chennai,False
2024-01-19 17:18:07,103.21.244.0,10.0.0.1,laura,LOGIN_SUCCESS,password,200,Mozilla/5.0,Singapore,Singapore,False
2024-01-19 17:24:23,10.0.4.195,10.0.0.1,kevin,LOGIN_SUCCESS,ssh_key,200,Mozilla/5.0,India,Chennai,False
2024-01-19 17:53:57,10.0.4.2,10.0.0.1,laura,LOGIN_SUCCESS,mfa,200,Mozilla/5.0,India,Chennai,False
2024-01-19 18:23:50,10.0.1.229,10.0.0.1,root,LOGIN_SUCCESS,ssh_key,200,Mozilla/5.0,India,Chennai,True
2024-01-19 18:36:47,10.0.4.115,10.0.0.1,devops,LOGIN_SUCCESS,ssh_key,200,Mozilla/5.0,India,Chennai,True
2024-01-19 19:02:51,10.0.4.195,10.0.0.1,julia,LOGIN_SUCCESS,password,200,Mozilla/5.0,India,Chennai,False
2024-01-19 19:15:31,10.0.4.115,10.0.0.1,sysadmin,LOGIN_SUCCESS,ssh_key,200,Mozilla/5.0,India,Chennai,True
2024-01-19 20:17:49,10.0.4.151,10.0.0.1,hannah,LOGIN_SUCCESS,mfa,200,Mozilla/5.0,India,Chennai,False
2024-01-19 20:24:16,10.0.0.29,10.0.0.1,frank,LOGIN_SUCCESS,mfa,200,Mozilla/5.0,India,Chennai,False
2024-01-19 20:25:25,10.0.2.9,10.0.0.1,kevin,LOGIN_SUCCESS,mfa,200,Mozilla/5.0,India,Chennai,False
2024-01-19 20:45:28,10.0.0.63,10.0.0.1,hannah,LOGIN_SUCCESS,mfa,200,Mozilla/5.0,India,Chennai,False
2024-01-19 20:52:04,10.0.3.108,10.0.0.1,ivan,LOGIN_SUCCESS,mfa,200,Mozilla/5.0,India,Chennai,False
2024-01-19 21:36:13,10.0.5.88,10.0.0.1,kevin,LOGIN_SUCCESS,ssh_key,200,Mozilla/5.0,India,Chennai,False
2024-01-19 21:43:56,10.0.5.41,10.0.0.1,eve,LOGIN_SUCCESS,password,200,Mozilla/5.0,India,Chennai,False
2024-01-19 22:06:15,10.0.3.7,10.0.0.1,alice,LOGIN_SUCCESS,ssh_key,200,Mozilla/5.0,India,Chennai,False
2024-01-20 00:47:54,10.0.4.195,10.0.0.1,charlie,LOGIN_SUCCESS,ssh_key,200,Mozilla/5.0,India,Chennai,False
2024-01-20 01:04:23,10.0.4.151,10.0.0.1,root,LOGOUT,ssh_key,200,Mozilla/5.0,India,Chennai,True
2024-01-20 01:13:51,10.0.5.109,10.0.0.1,kevin,LOGOUT,mfa,200,Mozilla/5.0,India,Chennai,False
2024-01-20 01:14:08,10.0.5.88,10.0.0.1,alice,LOGOUT,ssh_key,200,Mozilla/5.0,India,Chennai,False
2024-01-20 01:47:14,10.0.5.88,10.0.0.1,kevin,LOGOUT,password,200,Mozilla/5.0,India,Chennai,False
2024-01-20 02:05:54,10.0.3.7,10.0.0.1,alice,LOGOUT,password,200,Mozilla/5.0,India,Chennai,False
2024-01-20 02:55:43,10.0.4.115,10.0.0.1,ivan,LOGIN_SUCCESS,ssh_key,200,Mozilla/5.0,India,Chennai,False
2024-01-20 03:44:33,10.0.2.56,10.0.0.1,kevin,LOGIN_SUCCESS,password,200,Mozilla/5.0,India,Chennai,False
2024-01-20 04:44:03,45.33.32.156,10.0.0.1,admin,LOGIN_SUCCESS,password,200,curl/7.81.0,North Korea,Pyongyang,True
2024-01-20 04:44:55,10.0.2.60,10.0.0.1,eve,LOGIN_SUCCESS,mfa,200,Mozilla/5.0,India,Chennai,False
2024-01-20 05:08:54,10.0.3.167,10.0.0.1,sysadmin,LOGOUT,mfa,200,Mozilla/5.0,India,Chennai,True
2024-01-20 07:05:03,10.0.3.7,10.0.0.1,root,LOGIN_SUCCESS,mfa,200,Mozilla/5.0,India,Chennai,True
2024-01-20 07:46:57,10.0.4.57,10.0.0.1,frank,LOGIN_SUCCESS,mfa,200,Mozilla/5.0,India,Chennai,False
2024-01-20 07:59:24,10.0.4.72,10.0.0.1,sysadmin,LOGIN_SUCCESS,mfa,200,Mozilla/5.0,India,Chennai,True
2024-01-20 07:59:54,10.0.3.167,10.0.0.1,bob,LOGIN_SUCCESS,password,200,Mozilla/5.0,India,Chennai,False
2024-01-20 08:13:08,10.0.3.184,10.0.0.1,sysadmin,LOGIN_SUCCESS,password,200,Mozilla/5.0,India,Chennai,True
2024-01-20 08:46:15,10.0.5.56,10.0.0.1,eve,LOGIN_SUCCESS,password,200,Mozilla/5.0,India,Chennai,False
2024-01-20 08:50:36,10.0.0.71,10.0.0.1,charlie,LOGOUT,mfa,200,Mozilla/5.0,India,Chennai,False
2024-01-20 09:17:39,10.0.3.7,10.0.0.1,george,LOGIN_SUCCESS,ssh_key,200,Mozilla/5.0,India,Chennai,False
2024-01-20 09:32:04,10.0.2.109,10.0.0.1,eve,LOGOUT,mfa,200,Mozilla/5.0,India,Chennai,False
2024-01-20 09:47:26,10.0.5.56,10.0.0.1,devops,LOGIN_SUCCESS,ssh_key,200,Mozilla/5.0,India,Chennai,True
2024-01-20 10:31:55,10.0.5.56,10.0.0.1,eve,LOGIN_SUCCESS,ssh_key,200,Mozilla/5.0,India,Chennai,False
2024-01-20 10:36:37,10.0.1.189,10.0.0.1,bob,LOGIN_SUCCESS,mfa,200,Mozilla/5.0,India,Chennai,False
2024-01-20 10:39:34,10.0.3.144,10.0.0.1,admin,LOGIN_SUCCESS,password,200,Mozilla/5.0,India,Chennai,True
2024-01-20 11:05:00,185.220.101.45,10.0.0.1,laura,LOGIN_FAILED,password,401,python-requests/2.28.0,Netherlands,Amsterdam,False
2024-01-20 11:05:10,185.220.101.45,10.0.0.1,laura,LOGIN_FAILED,password,401,python-requests/2.28.0,Netherlands,Amsterdam,False
2024-01-20 11:05:20,185.220.101.45,10.0.0.1,laura,LOGIN_FAILED,password,401,python-requests/2.28.0,Netherlands,Amsterdam,False
2024-01-20 11:05:30,185.220.101.45,10.0.0.1,laura,LOGIN_FAILED,password,401,python-requests/2.28.0,Netherlands,Amsterdam,False
2024-01-20 11:05:40,185.220.101.45,10.0.0.1,laura,LOGIN_FAILED,password,401,python-requests/2.28.0,Netherlands,Amsterdam,False
2024-01-20 11:05:50,185.220.101.45,10.0.0.1,laura,LOGIN_FAILED,password,401,python-requests/2.28.0,Netherlands,Amsterdam,False
2024-01-20 11:06:00,185.220.101.45,10.0.0.1,laura,LOGIN_FAILED,password,401,python-requests/2.28.0,Netherlands,Amsterdam,False
2024-01-20 11:06:10,185.220.101.45,10.0.0.1,laura,LOGIN_FAILED,password,401,python-requests/2.28.0,Netherlands,Amsterdam,False
2024-01-20 11:06:20,185.220.101.45,10.0.0.1,laura,LOGIN_FAILED,password,401,python-requests/2.28.0,Netherlands,Amsterdam,False
